"10 kiểu mốt thịnh hành Thu Đông 2025","2025-09-26 12:03:00","Giải trí","Bộ đồ nỉ, áo polo len, áo khoác cao cổ nằm trong nhóm xu hướng được giới thời trang lăng xê.","VNExpress"
"'Quái vật' Android Xiaomi 17 series trình làng, tuyên chiến iPhone 17","2025-09-26 12:13:00","Sản phẩm","Xiaomi vừa chính thức công bố dòng smartphone Android cao cấp Xiaomi 17, bao gồm ba phiên bản Xiaomi 17, 17 Pro và 17 Pro Max.","ThanhNien"
"Đức Phúc: 'Tôi ngỡ đang mơ'","2025-09-26 12:19:00","Giải trí","Đức Phúc cho biết khi được mời thi Intervision ở Nga chỉ đặt mục tiêu quảng bá nét văn hóa Việt qua âm nhạc, không nghĩ chiến thắng.","VNExpress"
"TP.HCM kiểm tra khoản thu, vận động tài trợ, xử lý nghiêm hiệu trưởng nếu sai phạm","2025-09-26 12:24:00","Giáo dục","Sở GD-ĐT TP.HCM sẽ kiểm tra các  trường học về việc tổ chức các khoản thu, vận động tài trợ; đề xuất xử lý nghiêm trách nhiệm người đứng đầu và tổ chức, các cá nhân có liên quan để xảy ra sai phạm.","ThanhNien"
"Zebra: Tự động hóa quy trình làm việc giúp tăng tới 20% năng suất","2025-09-26 12:33:00","Xu hướng - Chuyển đổi số","Zebra Technologies vừa công bố nghiên cứu mới được thực hiện với sự cộng tác cùng Oxford Economics. Qua đó cho thấy việc cải thiện quy trình làm việc tuyến đầu bằng các công nghệ hiện đại như trí tuệ nhân tạo (AI), tự động hóa và dữ liệu giúp gia tăng lợi nhuận và nâng cao trải nghiệm khách hàng.","ThanhNien"
"TP HCM đề xuất tận dụng gầm cầu làm bãi giữ xe","2025-09-26 12:38:00","Thời sự","Sở Xây dựng kiến nghị sửa luật để cho phép dùng không gian dưới gầm cầu làm bãi giữ xe, sân chơi thể thao, thay vì để lấn chiếm tự phát.","VNExpress"
"NSƯT Võ Minh Lâm tiết lộ lý do chưa xin lên NSND","2025-09-26 12:56:00","Đời nghệ sĩ","Ngồi 'ghế nóng' chương trình 'Chuông vàng vọng cổ 2025', NSƯT Võ Minh Lâm xem đây là cơ hội để truyền đạt kinh nghiệm và tiếp thêm lửa nghề cho những bạn trẻ yêu thích nghệ thuật cải lương. Chia sẻ với chúng tôi, nam nghệ sĩ cho biết, sau khi được phong tặng danh hiệu NSƯT, anh chưa đặt nặng mục tiêu trở thành NSND vì tự nhận bản thân vẫn còn nhiều điều cần hoàn thiện.","ThanhNien"
"UOB: Thương mại xuyên biên giới tạo động lực cho doanh nghiệp Việt","2025-09-26 13:00:00","Kinh doanh","Dòng vốn FDI đổ vào ASEAN kèm theo sự dịch chuyển chuỗi cung ứng, phát triển mạnh của thương mại điện tử, là những động lực thúc đẩy tăng trưởng cho doanh nghiệp Việt, theo chuyên gia UOB.","VNExpress"
"'Bách niên hỷ sự' tái hiện phong tục cưới hỏi của người Việt 100 năm qua","2025-09-26 13:09:00","Xem - Nghe","Triển lãm 'Bách niên hỷ sự' đưa công chúng vào không gian với những nghi thức cưới hỏi truyền thống của người Việt được tái hiện sinh động từ lễ hỏi, nghi thức rước dâu đến lễ cưới và tiệc hỷ.","ThanhNien"
"Phó ban Tổ chức Trung ương Đỗ Trọng Hưng bị đề nghị kỷ luật","2025-09-26 13:10:00","Thời sự","Ông Đỗ Trọng Hưng, Phó ban Tổ chức Trung ương, nguyên Bí thư Tỉnh ủy Thanh Hóa, bị Bộ Chính trị đề nghị kỷ luật do có vi phạm gây hậu quả ""rất nghiêm trọng"".","VNExpress"
"Từ phim 'Mưa đỏ': Yêu cầu nhà văn chép như nhà lịch sử là nhầm lẫn","2025-09-26 13:21:00","Câu chuyện văn hóa","Hội thảo tổng kết văn học Việt Nam sau năm 1975 do Hội Nhà văn Việt Nam ghi nhận nhiều ý kiến của các nhà thơ, nhà văn, nhà lý luận phê bình… xung quanh bộ phim 'Mưa đỏ'.","ThanhNien"
"TP.HCM: Hàng loạt trẻ, phụ huynh nôn ói, tiêu chảy sau khi ăn bánh mì que","2025-09-26 13:27:00","Sức khỏe","Liên tiếp hàng loạt trường hợp các phụ huynh và học sinh tại phường Long Bình, TP.HCM xuất hiện các triệu chứng đau bụng, nôn ói, sốt... phải nhập viện cấp cứu sau khi ăn bánh mì que.","ThanhNien"
"Khai trương nhà sách lấy ý tưởng từ vườn trái cây Lái Thiêu","2025-09-26 13:30:00","Văn hóa","Hướng đến mục tiêu xây dựng những nhà sách đẹp, hiện đại với không gian mở tại TP.HCM sau sáp nhập, Công ty Phát hành sách TP.HCM (Fahasa) đang tạo dựng những điểm đến văn hóa mới, mà Fahasa Thuận An là một điển hình.","ThanhNien"
"UOB Investment Challenge 2025 trở lại: Sân chơi chuyên nghiệp cho sinh viên đam mê đầu tư","2025-09-26 13:30:00","Giáo dục","Tiếp nối thành công từ mùa đầu, UOB Investment Challenge 2025 trở lại với quy mô mở rộng, giải thưởng hấp dẫn và nội dung thực tiễn, hứa hẹn là sân chơi uy tín cho sinh viên đam mê tài chính – đầu tư.","ThanhNien"
"Hương Giang - người chuyển giới châu Á đầu tiên thi Miss Universe","2025-09-26 13:34:00","Giải trí","Hoa hậu Hương Giang nói muốn phá bỏ giới hạn, truyền cảm hứng cho cộng đồng LGBT khi tham gia Miss Universe 2025.","VNExpress"
"Nguyên Phó chánh án Tòa cấp cao Phạm Tấn Hoàng bị khai trừ Đảng","2025-09-26 13:44:00","Thời sự","Ông Phạm Tấn Hoàng, nguyên Chánh án TAND tỉnh Phú Yên, nguyên Phó chánh án TAND cấp cao tại Đà Nẵng, vừa bị Ban Bí thư quyết định khai trừ Đảng.","VNExpress"
"CEO Qualcomm bất ngờ mang 'huyền thoại' HTC Dream lên sân khấu","2025-09-26 13:46:00","Công nghệ","Chiếc điện thoại Android 'HTC Dream' đầu tiên vừa bất ngờ xuất hiện trở lại sau 17 năm.","ThanhNien"
"Bất ngờ với vườn rau sạch tự cung, thầy cô và sinh viên cùng chăm sóc","2025-09-26 13:52:00","Giáo dục","Thầy cô và sinh viên Trường ĐH Y dược Cần Thơ đã biến khu đất cằn khô thành vườn rau sạch, vừa cung cấp thực phẩm an toàn vừa lan tỏa thông điệp sống xanh.","ThanhNien"
"Nền tảng KiotViet có thêm phần mềm kế toán miễn phí","2025-09-26 14:00:00","Kinh doanh","Phần mềm kế toán ra mắt ngày 25/9, miễn phí cho các hộ kinh doanh đăng ký nền tảng bán hàng KiotViet, hỗ trợ lập sổ sách và kê khai thuế.","VNExpress"
"ePass cùng Viettel Money hỗ trợ chuyển đổi tài khoản giao thông","2025-09-26 14:00:00","Kinh doanh","ePass phối hợp Viettel Money triển khai giải pháp thanh toán, giúp chủ xe chuyển đổi tài khoản thu phí sang tài khoản giao thông trước 1/10, đáp ứng yêu cầu kỹ thuật và bảo mật.","VNExpress"
"Trường Đại học Công nghệ Sài Gòn tổ chức lễ khai giảng năm học 2025 – 2026","2025-09-26 14:00:00","Giáo dục","Sáng 25.9.2025, Trường Đại học Công nghệ Sài Gòn (STU) đã long trọng tổ chức lễ khai giảng năm học 2025 – 2026.","ThanhNien"
"Đề xuất giảm thời gian chờ kiểm tra kiến thức để lấy điểm bằng lái xe","2025-09-26 14:14:00","Thời sự","Hiệp hội Vận tải Ôtô Việt Nam đề xuất cho phép lái xe chờ kiểm tra kiến thức pháp luật trong 3 tháng để lấy lại điểm bằng lái, thay vì 6 tháng như quy định hiện hành.","VNExpress"
"Cải thiện bữa ăn cho hàng trăm học sinh vùng cao","2025-09-26 14:30:00","Thời sự","Quỹ Hy vọng tiếp tục hỗ trợ bữa ăn dinh dưỡng cho học sinh ba trường ở Sơn La, Thanh Hóa, Nghệ An trong năm học 2025-2026 với nguồn tài trợ của công ty De Heus Việt Nam.","VNExpress"
"Ấn Độ thử tên lửa đạn đạo phóng từ tàu hỏa","2025-09-26 14:42:00","Thế giới","Ấn Độ phóng thử tên lửa Agni-Prime từ bệ đặt trên toa tàu hỏa, phương án có thể bổ sung năng lực đáng kể cho lực lượng hạt nhân.","VNExpress"
"Ngân hàng Nhà nước cảnh báo lừa đảo thanh toán qua tài khoản doanh nghiệp","2025-09-26 14:49:00","Kinh doanh","Ông Phạm Anh Tuấn, Vụ trưởng Vụ Thanh toán cho biết gần đây tội phạm chuyển hướng sang lừa đảo qua tài khoản doanh nghiệp, thay vì cá nhân như trước.","VNExpress"
"Sao Hong Kong hứng thú du lịch Việt Nam","2025-09-26 14:54:00","Giải trí","Nhiều ca sĩ, diễn viên Hong Kong nhận xét Việt Nam là điểm đến thú vị nhờ các bãi biển trong xanh, cát mịn.","VNExpress"
"AirAsia tiếp tục tìm đường vào thị trường Việt Nam","2025-09-26 15:00:00","Kinh doanh","Sau 4 lần lỡ hẹn, nhà sáng lập AirAsia Tony Fernandes vẫn đang tìm đường vào thị trường nội địa Việt Nam thông qua một đối tác trong nước.","VNExpress"
"Gió thổi từ biển - Truyện ngắn dự thi của Đinh Văn Luyện","2025-09-26 15:00:00","Sống đẹp","Biển Cồn Nhạn vào mùa chướng, sóng xô dập dồn cả ngày lẫn đêm. Mùi mặn mòi lẫn mùi rong rêu quyện vào gió, ngấm vào tóc, vào da thịt của người dân nơi đây.","ThanhNien"
"Hiệp hội Đài Loan thúc đẩy doanh nghiệp thực phẩm vào Việt Nam","2025-09-26 15:00:00","Kinh doanh","TP HCM Tổng hội Liên hiệp Doanh nghiệp Khu Công nghiệp Đài Loan tổ chức kết nối, mở rộng thị trường cho doanh nghiệp thực phẩm, giúp đa dạng sản phẩm cho người dùng Việt, sáng 24/9.","VNExpress"
"Cờ bạc online quảng cáo trá hình 'chui' vào MV, concert","2025-09-26 15:01:00","Giải trí","Những năm gần đây, cờ bạc trực tuyến trở thành vấn nạn nhức nhối, không chỉ gây tổn thất tài chính mà còn hủy hoại cuộc sống của nhiều người. Điều đáng lo ngại hơn là sự phát triển của các hình thức quảng cáo cờ bạc trá hình, len lỏi vào đời sống văn hóa, giải trí, đặc biệt là thông qua các sản phẩm âm nhạc như MV ca nhạc và concert.","ThanhNien"
"Ba kiểu áo tắm giới trẻ Việt ưa chuộng","2025-09-26 15:10:00","Giải trí","Nhiều cô gái chọn bikini cổ điển, áo tắm xếp bèo, áo bơi cut-out dài tay trong các kỳ nghỉ năm nay.","VNExpress"
"Thi tốt nghiệp THPT 2026: Bộ GD-ĐT dự kiến nhiều điểm mới, không còn thẻ dự thi","2025-09-26 15:18:00","Giáo dục","Ngày 26.9, tại Trường ĐH Tôn Đức Thắng (TP.HCM), Bộ GD-ĐT tổ chức tổng kết công tác tổ chức kỳ thi tốt nghiệp THPT năm 2025 và công bố những thông tin mới chuẩn bị cho kỳ thi năm 2026.","ThanhNien"
"Làm sao tránh 'bắt cóc online' và giúp phòng chống cạm bẫy trên không gian mạng","2025-09-26 15:23:00","Công nghệ","Chỉ trong thời gian ngắn, nhiều sinh viên rơi vào bẫy ""bắt cóc online"". Nạn nhân bị cô lập qua mạng xã hội, buộc quay clip cầu cứu gửi về cho gia đình để tống tiền.","ThanhNien"
"Xuất hiện ảnh cận cảnh tiêm kích không cánh đuôi Trung Quốc","2025-09-26 15:33:00","Thế giới","Ảnh mới công bố cho thấy tiêm kích không cánh đuôi của Trung Quốc có buồng lái một người, trang bị động cơ đẩy vector hai chiều.","VNExpress"
"YouTube 'giải thoát' người xem khỏi màn hình kết thúc phiền toái","2025-09-26 15:34:00","Công nghệ","Một số nhà sáng tạo nội dung trên YouTube đang tận dụng màn hình kết thúc để quảng bá các video bổ sung từ kênh của họ.","ThanhNien"
"Emma Watson mâu thuẫn với nhà văn J. K. Rowling","2025-09-26 15:39:00","Giải trí","Emma Watson cho biết tiếc nuối vì chưa có cơ hội nói chuyện với tác giả ""Harry Potter"" J.K. Rowling về quan điểm ủng hộ người chuyển giới.","VNExpress"
"Uống cà phê, trà và nước ảnh hưởng đến huyết áp thế nào?","2025-09-26 15:41:00","Sức khỏe","Trong khi căng thẳng, ít vận động hay ăn mặn có thể làm tăng huyết áp, thì ngược lại, thói quen vận động đều đặn, ăn uống lành mạnh hay ngủ đủ giấc lại giúp hạ chỉ số này.","ThanhNien"
"Tòa Đức lệnh cho đảng cực hữu AfD chuyển khỏi trụ sở ở Berlin","2025-09-26 15:49:00","Thế giới","Tòa án dân sự ở Berlin yêu cầu đảng cực hữu AfD chuyển khỏi trụ sở chính ở thủ đô vào năm tới do tranh chấp với chủ tòa nhà.","VNExpress"
"Giữ tôn nghiêm trong giáo dục: Những 'bóng đen' công nghệ số","2025-09-26 15:52:00","Giáo dục","Vụ việc một học sinh lớp 7 tại Hà Nội giật tóc cô giáo vì bị tịch thu đồ chơi tưởng chừng là hành động bột phát cá nhân, nhưng khi nhìn sâu hơn, đây lại là hồi chuông báo động về cách công nghệ số đang âm thầm định hình hành vi và nhận thức của trẻ.","ThanhNien"
"Tài tử 'Như Ý truyện' hẹn hò Lý Uyển Đát","2025-09-26 15:53:00","Giải trí","Diễn viên Trung Quốc Hồ Tiên Hú, đóng ""Như Ý truyện"", hẹn hò Lý Uyển Đát - mỹ nhân phim ""Diệp Vấn 4"".","VNExpress"
"Bão Bualoi có thể mạnh cấp 13 khi áp sát bờ biển Bắc Trung Bộ","2025-09-26 15:54:00","Thời sự","Vào Biển Đông, bão Bualoi được tiếp thêm năng lượng để tăng cấp, di chuyển nhanh, khi áp sát bờ biển Bắc Trung Bộ đạt khoảng cấp 13 (149 km/h).","VNExpress"
"Thái Lan cho xây 10 km hàng rào biên giới với Campuchia","2025-09-26 15:54:00","Thế giới","Bộ Quốc phòng Thái Lan công bố kế hoạch xây 10 km hàng rào biên giới tại tỉnh Sa Kaeo, ở khu vực đã phân định với Campuchia.","VNExpress"
"Tuyển sinh ĐH 2025: Có 6,7% thí sinh đăng ký trên 20 nguyện vọng","2025-09-26 15:59:00","Giáo dục","Số liệu thống kê của Bộ GD-ĐT cho thấy, năm 2025 có 849.544 thí sinh tham gia xét tuyển với 7.615.560 nguyện vọng. Đáng chú ý, gần 30% thí sinh đăng ký trên 10 nguyện vọng (trong đó có tới 6,7% thí sinh đăng ký trên 20 nguyện vọng).","ThanhNien"
"Chiến lược hướng tới khách hàng trẻ của TPBank","2025-09-26 16:00:00","Kinh doanh","TPBank đẩy mạnh chiến lược chiếm lĩnh phân khúc khách hàng trẻ thông qua dòng sản phẩm thẻ tín dụng TPBank Mastercard FEST với loạt ưu đãi giải trí độc quyền, từ săn vé concert, xem phim đến hoàn tiền các dịch vụ trực tuyến.","VNExpress"
"Áp lực phiên ATC đẩy chứng khoán đảo chiều","2025-09-26 16:07:00","Kinh doanh","Sau buổi sáng giằng co, chứng khoán trở lại sắc xanh giữa buổi chiều nhưng áp lực từ phiên ATC khiến chỉ số chung đóng cửa giảm hơn 5 điểm.","VNExpress"
"Băng đảng hành quyết nhau trong nhà tù Ecuador","2025-09-26 16:09:00","Thế giới","Đụng độ giữa các băng đảng ma túy đối địch tại nhà tù Ecuador khiến ít nhất 17 người chết, trong đó một số người bị hành quyết tại chỗ.","VNExpress"
"Giao diện bài thi tốt nghiệp THPT trên máy tính","2025-09-26 16:12:00","Giáo dục","Bộ GD-ĐT công bố giao diện của bài thi tốt nghiệp THPT trên máy tính, dự kiến sẽ chính thức áp dụng cho kỳ thi tốt nghiệp THPT năm 2027.","ThanhNien"
"Nga tuyên bố giành hơn 4.700 km2 lãnh thổ trong 9 tháng","2025-09-26 16:19:00","Thế giới","Quân đội Nga tuyên bố đã kiểm soát thêm hơn 4.700 km2 lãnh thổ kể từ đầu năm, nhiều hơn so với mức 4.000-4.500 km2 trong cả năm 2024.","VNExpress"
"Đoàn Minh Tài tiết lộ đám cưới với bạn gái bác sĩ kém 16 tuổi","2025-09-26 16:20:00","Đời nghệ sĩ","Trước thềm tổ chức lễ cưới với bạn gái kém 16 tuổi, diễn viên Đoàn Minh Tài gây chú ý khi hóa thân thành chú rể trong show thời trang cưới.","ThanhNien"
"'Nấm lùn' Miss Grand Vietnam 2025 tiết lộ lý do thi hoa hậu","2025-09-26 16:25:00","Đời nghệ sĩ","Trước khi đến với đấu trường nhan sắc Hoa hậu Hòa bình Việt Nam và vào top 10, Phan Như Thùy là một giọng ca quen thuộc trên TikTok với bản hit 'Nổi gió lên' nhận được hơn 3 tỉ lượt xem. Tuy nhiên tên tuổi của cô trước đó khá mờ nhạt, thậm chí nhiều tháng trời chưa có show diễn.","ThanhNien"
"Bộ Nội vụ đề nghị các địa phương tuyển ngay giáo viên theo biên chế được giao","2025-09-26 16:28:00","Giáo dục","Bộ Nội vụ đề nghị các tỉnh, thành thực hiện tuyển dụng ngay giáo viên tại các trường phổ thông, mầm non trong tổng số chỉ tiêu biên chế được giao theo quy định.","ThanhNien"
"Hiếm gặp: Cắt khối u vỏ bao thần kinh bằng nội soi lồng ngực","2025-09-26 16:35:00","Sức khỏe","Các bác sĩ Bệnh viện Đà Nẵng đã phẫu thuật nội soi cắt bỏ hoàn toàn khối u vỏ bao thần kinh hiếm gặp dạng đồng hồ cát, kích thước hơn 6 cm.","ThanhNien"
"Ông Vũ Đại Thắng tái đắc cử Bí thư Tỉnh ủy Quảng Ninh","2025-09-26 16:43:00","Thời sự","Ông Vũ Đại Thắng được bầu làm Bí thư Tỉnh ủy Quảng Ninh nhiệm kỳ 2025-2030 với 100% phiếu thuận, tại Hội nghị lần thứ nhất Ban Chấp hành Đảng bộ tỉnh chiều 26/9.","VNExpress"
"Nga lắp camera chống drone trên lưng UAV xốp nhựa","2025-09-26 16:44:00","Thế giới","Video mới công bố cho thấy UAV mồi bẫy Gerbera được lắp cụm camera trên lưng, dường như để phát hiện và đối phó drone đánh chặn Ukraine.","VNExpress"
"Tái hiện hồn cốt Hà Nội tại lễ hội văn hóa thế giới lần thứ nhất","2025-09-26 16:48:00","Câu chuyện văn hóa","Theo Thứ trưởng Bộ VH-TT-DL Lê Hải Bình, nước chủ nhà Việt Nam sẽ mang đến những nét văn hóa, lịch sử độc đáo và đặc sắc để quảng bá tới bạn bè quốc tế trong sự kiện 'Lễ hội văn hóa thế giới tại Hà Nội', diễn ra từ ngày 3 - 5.10.","ThanhNien"
"Nước EU đầu tiên cấm Thủ tướng Israel nhập cảnh","2025-09-26 17:06:00","Thế giới","Slovenia áp lệnh cấm nhập cảnh với Thủ tướng Netanyahu, đánh dấu lần đầu một nước thành viên EU áp dụng biện pháp hạn chế đi lại đối với ông.","VNExpress"
"Xiaomi ra mắt dòng smartphone Xiaomi 15T tại Việt Nam","2025-09-26 17:11:00","Sản phẩm","Xiaomi vừa chính thức giới thiệu dòng smartphone cận cao cấp Xiaomi 15T Series tại Việt Nam, gần như đồng thời với sự kiện ra mắt toàn cầu tại Munich, Đức.","ThanhNien"
"Đưa AI vào dạy cho học sinh tiểu học: tránh đối đầu với rủi ro","2025-09-26 17:16:00","Giáo dục","Viện trưởng Viện Công nghệ số và Chuyển đổi số quốc gia cho rằng đặt vấn đề đưa AI vào dạy cho học sinh tiểu học vào lúc này là đúng thời điểm, nhưng cần được làm đúng cách.","ThanhNien"
"Cận cảnh iPhone Air mạ vàng đầu tiên chế tác tại Việt Nam","2025-09-26 17:16:00","Công nghệ","Trong 94 giờ chế tác liên tục, nhà chế tác Thắng Eric cùng cộng sự đã biến chiếc iPhone Air Sky Blue 512 GB nguyên bản thành iPhone Air EMERALD - chiếc iPhone Air mạ vàng đầu tiên thế giới, thuộc bộ sưu tập giới hạn Aurora (499 chiếc toàn cầu), với số thứ tự 379/499.","ThanhNien"
"Lễ hội Nghinh Ông Cần Giờ 2025: Di sản 'tết biển' trăm năm","2025-09-26 17:17:00","Thời sự","Từ 5 - 7.10, lễ hội Nghinh Ông Cần Giờ 2025 sẽ mang đến không gian lễ hội biển sôi động với lễ Nghinh Ông trên biển, hội chợ, ẩm thực, thể thao và nhiều trò chơi dân gian, hứa hẹn thu hút đông đảo du khách.","ThanhNien"
"Đêm nhạc tri âm cùng nhạc sĩ 'Quy Nhơn mênh mang niềm nhớ'","2025-09-26 17:17:00","Văn hóa","Vào tối 29.9 tại sân khấu Tocepo Lagoo, P.Quy Nhơn, Gia Lai (trước đây thuộc P.Thị Nại, TP.Quy Nhơn, Bình Định) sẽ diễn ra chương trình đặc biệt - đêm nhạc tri âm dành cho nhạc sĩ Ngô Tín: 'Mai ta về'.","ThanhNien"
"150 phút vận động/tuần giảm 30% nguy cơ mắc bệnh tim mạch","2025-09-26 17:19:00","Sức khỏe","Duy trì ít nhất 150 phút vận động cường độ vừa hoặc 75 phút cường độ mạnh/tuần giúp giảm nguy cơ mắc bệnh tim mạch ở người trưởng thành.","ThanhNien"
"Bitcoin sập giá, dân chơi tiền số mất hơn 1 tỉ USD","2025-09-26 17:21:00","Blockchain","Giá Bitcoin bất ngờ lao dốc xuống dưới 109.000 USD kéo theo cú sập cả thị trường, khiến 1,18 tỉ USD của người chơi bị thanh lý trong vòng 24 giờ.","ThanhNien"
"Từ ý định gác lại giấc mơ ĐH đến tấm bằng cử nhân Học viện Hàng không","2025-09-26 17:40:00","Giáo dục","Đã có lúc từng nghĩ sẽ nhường cơ hội học ĐH cho em trai, thế nhưng hôm nay, sinh viên Tuấn Anh sắp cầm tấm bằng cử nhân trên tay, tự tin bước vào con đường lập nghiệp. Đằng sau sự kiên cường và quyết tâm ấy là hành trình đồng hành đầy nhân văn của Chương trình học bổng SAL.","ThanhNien"
"Cà Mau: Bệnh viện thiếu tiền trả lương, nợ tiền thuốc","2025-09-26 18:29:00","Sức khỏe","Nhiều cơ sở y tế tại Cà Mau đang lâm vào tình trạng thiếu hụt kinh phí nghiêm trọng, không đủ trả lương cho nhân viên và nợ đọng hàng tỉ đồng tiền thuốc.","ThanhNien"
"Khai quật tháp Phú Ân, giải mã bí ẩn về nền văn hóa Champa cổ","2025-09-26 18:34:00","Văn hóa","Khai quật tháp Phú Ân ở Gia Lai hé lộ quần thể kiến trúc Champa quý, mở ra hướng nghiên cứu lịch sử, tín ngưỡng và kỹ thuật xây dựng cổ.","ThanhNien"
"Ấn Độ loại biên tiêm kích MiG-21 sau 60 năm sử dụng","2025-09-26 18:58:00","Thế giới","Không quân Ấn Độ cho nghỉ hưu 36 chiến đấu cơ MiG-21 cuối cùng trong biên chế, kết thúc hơn 60 năm phục vụ cho quân đội nước này.","VNExpress"
"Sao tôn dáng với mốt váy áo chấm bi","2025-09-26 19:00:00","Giải trí","Hoa hậu Đỗ Thị Hà, Tóc Tiên, Gigi Hadid, Kaia Gerber lăng xê họa tiết chấm bi hot của Thu Đông năm nay.","VNExpress"
"EVNSPC: Sẵn sàng giải đáp mọi vướng mắc về ngành điện","2025-09-26 19:00:00","Kinh doanh","EVNSPC yêu cầu đơn vị trực thuộc tham gia tiếp xúc cử tri, cung cấp thông tin, giải đáp thắc mắc liên quan đến ngành điện.","VNExpress"
"Giành lại lãnh thổ, thách thức nhiều chông gai của Ukraine","2025-09-26 19:00:00","Thế giới","Để giành lại toàn bộ lãnh thổ từ Nga, Ukraine cần hỗ trợ đặc biệt lớn từ đồng minh, nhất là Mỹ, nhưng ngay cả như vậy, nhiệm vụ vẫn rất khó khăn với họ.","VNExpress"
"Forbes ước tính Barron Trump sở hữu 150 triệu USD","2025-09-26 19:10:00","Thế giới","Cậu út Barron nhà Tổng thống Trump sở hữu 150 triệu USD nhờ đầu tư tiền điện tử, nhiều hơn cả khối tài sản của chị gái Ivanka.","VNExpress"
"Công bố tình huống khẩn cấp sạt lở bờ sông Tiền","2025-09-26 19:14:00","Thời sự","Đồng Tháp Hai trận sạt lở dài 500 m cuốn nhà cửa, tài sản 35 hộ dân, nguy cơ mất thêm 1,6 km bờ sông, tỉnh công bố tình huống khẩn cấp.","VNExpress"
"'Tempest' - Jeon Ji Hyun và Kang Dong Won diễn xuất ăn ý","2025-09-26 19:30:00","Giải trí","Jeon Ji Hyun đóng chính trị gia, còn Kang Dong Won hóa thân người bảo vệ nữ chính, trong phim ""Tempest"" (Giông tố).","VNExpress"
"Mỗi tháng hơn 19.000 doanh nghiệp thành lập mới sau Nghị quyết 68","2025-09-26 19:58:00","Kinh doanh","Sau khi Nghị quyết 68 ban hành, mỗi tháng bình quân có hơn 19.100 doanh nghiệp thành lập mới, tăng gần 48% so với mức bình quân những tháng trước đó.","VNExpress"
"Quỳnh Kool - từ hot girl sitcom đến diễn viên đa sắc màu","2025-09-26 20:00:00","Giải trí","Diễn viên Quỳnh Kool từng đóng sitcom để phụ giúp kinh tế gia đình, nỗ lực thoát mác ''hot girl'' bằng loạt vai diễn đa dạng trên truyền hình.","VNExpress"
"Huỳnh Anh Tuấn trở lại làm video nấu ăn sau đột quỵ, hút triệu lượt xem","2025-09-26 20:09:00","Đời nghệ sĩ","Clip Huỳnh Anh Tuấn trở lại nấu ăn sau quãng thời gian đột quỵ hút hơn 2,8 triệu lượt xem trên TikTok.","ThanhNien"
"Chàng trai quê Tây Ninh ‘chạy show’ 2 cuộc thi nam vương trong chưa đầy 1 tháng","2025-09-26 20:14:00","Đời nghệ sĩ","Vừa mới hoàn thành cuộc thi Nam vương quốc tế 2025, Đoàn Công Vinh tiếp tục cho hành trình chinh chiến tại Nam vương toàn cầu.","ThanhNien"
"Chủ tịch Sunshine Group sở hữu khối tài sản gần 2 tỷ USD","2025-09-26 20:14:00","Kinh doanh","Sau khi Sunshine Group hợp nhất với Sunshine Homes, ông Đỗ Anh Tuấn, Chủ tịch tập đoàn, sở hữu khối tài sản gần 48.700 tỷ đồng, tương đương hơn 1,8 tỷ USD.","VNExpress"
"Nga chỉ trích lời đe dọa của ông Zelensky","2025-09-26 20:28:00","Thế giới","Nga chỉ trích Tổng thống Ukraine đe dọa một cách ""vô trách nhiệm"" khi nói rằng giới chức Moskva nên kiểm tra các hầm trú bom gần Điện Kremlin.","VNExpress"
"Bộ Chính trị yêu cầu hoàn thiện Đề án tiền lương","2025-09-26 20:31:00","Thời sự","Bộ Chính trị chỉ đạo Bộ Nội vụ khẩn trương trình Đề án tiền lương, phụ cấp trong tháng 10, áp dụng thống nhất trong toàn hệ thống chính trị, đồng thời giao nhiều nhiệm vụ cấp bách cho các cơ quan.","VNExpress"
"Bơm tinh trùng vào buồng tử cung thì tỷ lệ thành công là bao nhiêu?","2025-09-26 20:35:00","Sức khỏe","'Em thấy nhiều cặp đôi được tư vấn thực hiện bơm tinh trùng vào buồng tử cung (IUI) để tăng tỷ lệ đậu thai nhưng kết quả mỗi người khác nhau. Vậy xin hỏi bác sĩ tỷ lệ thành công của phương pháp này là bao nhiêu?', (Ngọc Mai, 37 tuổi, ở TP.HCM).","ThanhNien"
"Bão Bualoi vào Biển Đông","2025-09-26 20:46:00","Thời sự","Tối 26/9, bão Bualoi vào Biển Đông, trở thành cơn bão thứ 10 trong năm, di chuyển nhanh gấp đôi trung bình và dự báo ảnh hưởng trực tiếp Hà Tĩnh - Quảng Trị.","VNExpress"
"Vingroup khởi công nhà máy nhiệt điện khí lớn nhất Việt Nam","2025-09-26 20:54:00","Kinh doanh","Hải Phòng Nhà máy nhiệt điện LNG Hải Phòng nằm trong khu công nghiệp Tân Trào, diện tích 100 ha, công suất 4.800 MW, quy mô vốn hơn 178.000 tỷ.","VNExpress"
"Nữ phi hành gia 'tú tài + 19'","2025-09-26 21:00:00","Giáo dục","Nữ phi hành gia Claudie Haigneré không chỉ nổi tiếng vì là phụ nữ Pháp đầu tiên bay vào vũ trụ, mà còn với 'cuộc phiêu lưu' chinh phục kiến thức, từ y khoa, sinh học đến kỹ thuật hàng không - không gian.","ThanhNien"
